material_name,page,zone_id,width_mm,height_mm,area_m2,bbox_area_m2,scale_mm_per_px,scale_source,area_px,width_px,height_px,bbox_px,material_line
Натуральный камень,1,p001-z0001,234.7,177.0,0.0414,0.0415,0.317134,dimension_line,411619.0,740,558,"[6892, 86, 7632, 644]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0002,233.1,109.4,0.0185,0.0255,0.317134,dimension_line,183593.0,735,345,"[6895, 89, 7630, 434]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0003,68.2,40.9,0.0027,0.0028,0.317134,dimension_line,27266.0,215,129,"[6895, 132, 7110, 261]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0004,33.6,16.8,0.0005,0.0006,0.317134,dimension_line,5459.0,106,53,"[6948, 192, 7054, 245]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0005,201.7,84.0,0.006,0.017,0.317134,dimension_line,59400.0,636,265,"[6072, 196, 6708, 461]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0006,30.1,28.5,0.0001,0.0009,0.317134,dimension_line,1197.0,95,90,"[1910, 199, 2005, 289]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0007,85.0,55.2,0.0043,0.0047,0.317134,dimension_line,42760.0,268,174,"[6203, 241, 6471, 415]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0008,68.2,27.0,0.0018,0.0018,0.317134,dimension_line,17974.0,215,85,"[6895, 262, 7110, 347]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0009,33.9,17.1,0.0006,0.0006,0.317134,dimension_line,5616.0,107,54,"[6948, 278, 7055, 332]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0010,74.2,78.3,0.0033,0.0058,0.317134,dimension_line,32546.5,234,247,"[1667, 294, 1901, 541]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0011,258.5,79.0,0.0136,0.0204,0.317134,dimension_line,134993.0,815,249,"[852, 349, 1667, 598]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0012,68.2,27.0,0.0018,0.0018,0.317134,dimension_line,17974.0,215,85,"[6895, 349, 7110, 434]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0013,34.3,308.3,0.0006,0.0106,0.317134,dimension_line,5511.0,108,972,"[425, 360, 533, 1332]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0014,33.9,17.1,0.0006,0.0006,0.317134,dimension_line,5616.0,107,54,"[6948, 365, 7055, 419]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0015,62.8,118.3,0.0006,0.0074,0.317134,dimension_line,6179.0,198,373,"[541, 380, 739, 753]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0016,29.5,35.5,0.0002,0.001,0.317134,dimension_line,1996.0,93,112,"[1560, 390, 1653, 502]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0017,43.8,42.8,0.0002,0.0019,0.317134,dimension_line,2221.5,138,135,"[921, 404, 1059, 539]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0018,44.4,43.1,0.0002,0.0019,0.317134,dimension_line,2256.0,140,136,"[860, 405, 1000, 541]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0019,26.3,26.6,0.0001,0.0007,0.317134,dimension_line,1384.0,83,84,"[859, 408, 942, 492]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0020,34.9,33.6,0.0002,0.0012,0.317134,dimension_line,1738.0,110,106,"[852, 409, 962, 515]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0021,39.3,39.3,0.0002,0.0015,0.317134,dimension_line,2017.5,124,124,"[857, 409, 981, 533]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0022,44.4,41.9,0.0002,0.0019,0.317134,dimension_line,2232.5,140,132,"[880, 409, 1020, 541]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0023,44.4,41.9,0.0002,0.0019,0.317134,dimension_line,2225.5,140,132,"[899, 409, 1039, 541]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0024,25.4,30.4,0.0001,0.0008,0.317134,dimension_line,1392.5,80,96,"[1066, 411, 1146, 507]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0025,40.6,40.9,0.0002,0.0017,0.317134,dimension_line,2116.5,128,129,"[938, 412, 1066, 541]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0026,33.3,33.3,0.0002,0.0011,0.317134,dimension_line,1682.5,105,105,"[960, 434, 1065, 539]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0027,68.2,27.0,0.0018,0.0018,0.317134,dimension_line,17974.0,215,85,"[6895, 435, 7110, 520]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0028,164.3,65.6,0.0107,0.0108,0.317134,dimension_line,105947.5,518,207,"[7112, 435, 7630, 642]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0029,18.4,41.9,0.0002,0.0008,0.317134,dimension_line,1742.5,58,132,"[724, 448, 782, 580]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0030,46.0,66.6,0.0016,0.0031,0.317134,dimension_line,15882.0,145,210,"[2763, 449, 2908, 659]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0031,33.9,16.8,0.0005,0.0006,0.317134,dimension_line,5465.0,107,53,"[6948, 452, 7055, 505]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0032,27.3,27.3,0.0001,0.0007,0.317134,dimension_line,1377.5,86,86,"[979, 453, 1065, 539]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0033,25.1,23.8,0.0001,0.0006,0.317134,dimension_line,1206.5,79,75,"[1082, 466, 1161, 541]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0034,68.2,38.1,0.0026,0.0026,0.317134,dimension_line,25464.0,215,120,"[6895, 522, 7110, 642]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0035,38.4,37.7,0.0002,0.0014,0.317134,dimension_line,1990.5,121,119,"[2313, 561, 2434, 680]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0036,40.3,37.7,0.0002,0.0015,0.317134,dimension_line,2003.5,127,119,"[2368, 561, 2495, 680]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0037,39.0,37.7,0.0002,0.0015,0.317134,dimension_line,1988.5,123,119,"[2554, 561, 2677, 680]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0038,40.3,37.7,0.0002,0.0015,0.317134,dimension_line,2003.0,127,119,"[2610, 561, 2737, 680]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0039,32.7,30.1,0.0002,0.001,0.317134,dimension_line,1609.5,103,95,"[2208, 563, 2311, 658]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0040,39.6,37.1,0.0002,0.0015,0.317134,dimension_line,1958.0,125,117,"[2427, 563, 2552, 680]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0041,29.8,30.8,0.0002,0.0009,0.317134,dimension_line,1567.0,94,97,"[2192, 568, 2286, 665]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0042,23.5,23.5,0.0001,0.0006,0.317134,dimension_line,1189.5,74,74,"[2192, 568, 2266, 642]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0043,38.4,35.5,0.0002,0.0014,0.317134,dimension_line,1888.0,121,112,"[2329, 568, 2450, 680]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0044,37.4,34.9,0.0002,0.0013,0.317134,dimension_line,1859.5,118,110,"[2351, 568, 2469, 678]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0045,37.7,35.2,0.0002,0.0013,0.317134,dimension_line,1865.5,119,111,"[2389, 568, 2508, 679]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0046,37.4,34.9,0.0002,0.0013,0.317134,dimension_line,1858.5,118,110,"[2409, 568, 2527, 678]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0047,38.1,35.5,0.0002,0.0014,0.317134,dimension_line,1894.0,120,112,"[2571, 568, 2691, 680]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0048,37.4,34.9,0.0002,0.0013,0.317134,dimension_line,1856.0,118,110,"[2593, 568, 2711, 678]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0049,38.4,35.5,0.0002,0.0014,0.317134,dimension_line,1881.5,121,112,"[2629, 568, 2750, 680]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0050,37.1,34.9,0.0002,0.0013,0.317134,dimension_line,1869.5,117,110,"[2651, 568, 2768, 678]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0051,33.6,33.9,0.0002,0.0011,0.317134,dimension_line,1727.5,106,107,"[2448, 571, 2554, 678]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0052,28.2,31.1,0.0002,0.0009,0.317134,dimension_line,1500.0,89,98,"[2223, 572, 2312, 670]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0053,24.7,25.1,0.0001,0.0006,0.317134,dimension_line,1234.0,78,79,"[2313, 586, 2391, 665]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0054,24.7,25.4,0.0001,0.0006,0.317134,dimension_line,1249.5,78,80,"[2554, 586, 2632, 666]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0055,29.2,29.2,0.0001,0.0009,0.317134,dimension_line,1467.5,92,92,"[2668, 588, 2760, 680]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0056,27.6,27.3,0.0001,0.0008,0.317134,dimension_line,1394.5,87,86,"[2225, 592, 2312, 678]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0057,27.3,27.3,0.0001,0.0007,0.317134,dimension_line,1352.5,86,86,"[2468, 592, 2554, 678]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0058,23.8,23.2,0.0001,0.0006,0.317134,dimension_line,1178.5,75,73,"[855, 599, 930, 672]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0059,28.5,25.7,0.0001,0.0007,0.317134,dimension_line,1373.0,90,81,"[860, 599, 950, 680]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0060,28.2,25.7,0.0001,0.0007,0.317134,dimension_line,1367.0,89,81,"[880, 599, 969, 680]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0061,28.5,25.7,0.0001,0.0007,0.317134,dimension_line,1356.5,90,81,"[899, 599, 989, 680]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0062,122.4,70.1,0.0053,0.0086,0.317134,dimension_line,52379.0,386,221,"[921, 599, 1307, 820]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0063,27.6,25.1,0.0001,0.0007,0.317134,dimension_line,1334.5,87,79,"[921, 599, 1008, 678]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0064,27.9,25.7,0.0001,0.0007,0.317134,dimension_line,1334.0,88,81,"[939, 599, 1027, 680]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0065,27.6,25.1,0.0001,0.0007,0.317134,dimension_line,1333.5,87,79,"[960, 599, 1047, 678]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0066,27.3,25.1,0.0001,0.0007,0.317134,dimension_line,1321.0,86,79,"[979, 599, 1065, 678]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0067,27.3,25.7,0.0001,0.0007,0.317134,dimension_line,1351.0,86,81,"[1308, 599, 1394, 680]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0068,28.2,25.7,0.0001,0.0007,0.317134,dimension_line,1336.5,89,81,"[1324, 599, 1413, 680]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0069,27.6,25.1,0.0001,0.0007,0.317134,dimension_line,1335.5,87,79,"[1346, 599, 1433, 678]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0070,28.2,25.7,0.0001,0.0007,0.317134,dimension_line,1349.0,89,81,"[1363, 599, 1452, 680]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0071,27.9,25.4,0.0001,0.0007,0.317134,dimension_line,1347.5,88,80,"[1384, 599, 1472, 679]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0072,27.6,25.1,0.0001,0.0007,0.317134,dimension_line,1326.5,87,79,"[1404, 599, 1491, 678]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0073,28.2,25.7,0.0001,0.0007,0.317134,dimension_line,1364.5,89,81,"[1422, 599, 1511, 680]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0074,27.6,25.1,0.0001,0.0007,0.317134,dimension_line,1330.5,87,79,"[1443, 599, 1530, 678]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0075,27.0,25.1,0.0001,0.0007,0.317134,dimension_line,1318.5,85,79,"[1463, 599, 1548, 678]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0076,36.2,70.1,0.0013,0.0025,0.317134,dimension_line,13207.5,114,221,"[1549, 599, 1663, 820]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0077,27.6,25.7,0.0001,0.0007,0.317134,dimension_line,1351.0,87,81,"[1549, 599, 1636, 680]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0078,28.2,26.0,0.0005,0.0007,0.317134,dimension_line,4608.5,89,82,"[1671, 599, 1760, 681]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0079,23.2,22.8,0.0001,0.0005,0.317134,dimension_line,1154.0,73,72,"[2090, 606, 2163, 678]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0080,23.5,22.5,0.0001,0.0005,0.317134,dimension_line,1148.5,74,71,"[2690, 607, 2764, 678]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0081,30.1,44.4,0.0009,0.0013,0.317134,dimension_line,9250.5,95,140,"[1671, 680, 1766, 820]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0082,30.8,29.8,0.0002,0.0009,0.317134,dimension_line,1579.0,97,94,"[852, 681, 949, 775]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0083,46.0,43.4,0.0002,0.002,0.317134,dimension_line,2307.5,145,137,"[862, 681, 1007, 818]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0084,39.3,39.3,0.0002,0.0015,0.317134,dimension_line,2039.0,124,124,"[1308, 681, 1432, 805]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0085,45.7,43.4,0.0002,0.002,0.317134,dimension_line,2289.0,144,137,"[1346, 681, 1490, 818]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0086,45.7,43.1,0.0002,0.002,0.317134,dimension_line,2301.5,144,136,"[1404, 682, 1548, 818]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0087,41.5,40.6,0.0002,0.0017,0.317134,dimension_line,2115.0,131,128,"[855, 683, 986, 811]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0088,34.6,34.6,0.0002,0.0012,0.317134,dimension_line,1750.5,109,109,"[857, 683, 966, 792]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0089,46.0,43.4,0.0002,0.002,0.317134,dimension_line,2313.5,145,137,"[880, 683, 1025, 820]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0090,45.4,42.8,0.0002,0.0019,0.317134,dimension_line,2282.5,143,135,"[901, 683, 1044, 818]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0091,45.0,42.8,0.0002,0.0019,0.317134,dimension_line,2272.0,142,135,"[1308, 683, 1450, 818]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0092,45.4,42.8,0.0002,0.0019,0.317134,dimension_line,2282.5,143,135,"[1326, 683, 1469, 818]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0093,46.0,43.4,0.0002,0.002,0.317134,dimension_line,2320.5,145,137,"[1363, 683, 1508, 820]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0094,45.4,42.8,0.0002,0.0019,0.317134,dimension_line,2263.5,143,135,"[1384, 683, 1527, 818]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0095,40.3,40.3,0.0002,0.0016,0.317134,dimension_line,2066.5,127,127,"[1422, 692, 1549, 819]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0096,25.4,27.9,0.0001,0.0007,0.317134,dimension_line,1327.0,80,88,"[1308, 698, 1388, 786]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0097,25.1,27.6,0.0001,0.0007,0.317134,dimension_line,1307.0,79,87,"[1550, 698, 1629, 785]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0098,543.6,165.5,0.0473,0.09,0.317134,dimension_line,470741.5,1714,522,"[3916, 707, 5630, 1229]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0099,33.6,33.6,0.0002,0.0011,0.317134,dimension_line,1711.0,106,106,"[1443, 712, 1549, 818]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0100,33.0,30.8,0.0002,0.001,0.317134,dimension_line,1647.0,104,97,"[3577, 721, 3681, 818]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0101,33.3,30.8,0.0002,0.001,0.317134,dimension_line,1616.0,105,97,"[3635, 721, 3740, 818]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0102,27.9,28.2,0.0001,0.0008,0.317134,dimension_line,1406.5,88,89,"[2901, 727, 2989, 816]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0103,31.4,28.9,0.0002,0.0009,0.317134,dimension_line,1519.0,99,91,"[2930, 727, 3029, 818]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0104,31.7,29.2,0.0002,0.0009,0.317134,dimension_line,1534.0,100,92,"[2949, 727, 3049, 819]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0105,31.4,28.9,0.0002,0.0009,0.317134,dimension_line,1527.5,99,91,"[3597, 727, 3696, 818]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0106,32.0,29.5,0.0002,0.0009,0.317134,dimension_line,1570.5,101,93,"[3614, 727, 3715, 820]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0107,31.4,28.9,0.0002,0.0009,0.317134,dimension_line,1493.0,99,91,"[3655, 727, 3754, 818]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0108,27.6,27.6,0.0001,0.0008,0.317134,dimension_line,1390.5,87,87,"[1462, 731, 1549, 818]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0109,25.7,25.7,0.0001,0.0007,0.317134,dimension_line,1333.0,81,81,"[3694, 737, 3775, 818]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0110,84.0,70.1,0.0027,0.0059,0.317134,dimension_line,26738.0,265,221,"[1926, 738, 2191, 959]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0111,38.1,25.7,0.0006,0.001,0.317134,dimension_line,6113.0,120,81,"[2192, 738, 2312, 819]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0112,27.3,25.4,0.0001,0.0007,0.317134,dimension_line,1340.0,86,80,"[2313, 738, 2399, 818]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0113,27.9,25.4,0.0001,0.0007,0.317134,dimension_line,1351.5,88,80,"[2331, 738, 2419, 818]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0114,27.9,25.4,0.0001,0.0007,0.317134,dimension_line,1347.0,88,80,"[2350, 738, 2438, 818]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0115,28.5,26.0,0.0001,0.0007,0.317134,dimension_line,1384.5,90,82,"[2368, 738, 2458, 820]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0116,27.9,25.4,0.0001,0.0007,0.317134,dimension_line,1347.5,88,80,"[2389, 738, 2477, 818]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0117,104.0,70.1,0.003,0.0073,0.317134,dimension_line,29867.0,328,221,"[2409, 738, 2737, 959]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0118,27.9,25.4,0.0001,0.0007,0.317134,dimension_line,1333.0,88,80,"[2409, 738, 2497, 818]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0119,28.2,25.7,0.0001,0.0007,0.317134,dimension_line,1367.5,89,81,"[2427, 738, 2516, 819]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0120,27.6,25.4,0.0001,0.0007,0.317134,dimension_line,1317.0,87,80,"[2448, 738, 2535, 818]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0121,27.6,25.4,0.0001,0.0007,0.317134,dimension_line,1310.5,87,80,"[2467, 738, 2554, 818]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0122,27.9,25.4,0.0001,0.0007,0.317134,dimension_line,1349.5,88,80,"[2631, 738, 2719, 818]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0123,27.9,25.4,0.0001,0.0007,0.317134,dimension_line,1344.5,88,80,"[2650, 738, 2738, 818]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0124,28.2,25.7,0.0001,0.0007,0.317134,dimension_line,1365.5,89,81,"[2669, 738, 2758, 819]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0125,18.7,38.4,0.0004,0.0007,0.317134,dimension_line,3990.0,59,121,"[2776, 738, 2835, 859]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0126,25.1,25.1,0.0001,0.0006,0.317134,dimension_line,1223.5,79,79,"[2689, 739, 2768, 818]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0127,24.7,23.2,0.0001,0.0006,0.317134,dimension_line,1202.5,78,73,"[3559, 745, 3637, 818]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0128,33.9,33.6,0.0001,0.0011,0.317134,dimension_line,852.0,107,106,"[684, 775, 791, 881]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0129,54.5,133.5,0.0008,0.0073,0.317134,dimension_line,8303.5,172,421,"[541, 800, 713, 1221]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0130,28.9,28.9,0.0001,0.0008,0.317134,dimension_line,1474.0,91,91,"[858, 820, 949, 911]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0131,46.0,43.4,0.0002,0.002,0.317134,dimension_line,2308.5,145,137,"[863, 820, 1008, 957]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0132,38.1,39.6,0.0002,0.0015,0.317134,dimension_line,2056.0,120,125,"[1066, 820, 1186, 945]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0133,39.6,39.3,0.0002,0.0016,0.317134,dimension_line,2019.0,125,124,"[1308, 820, 1433, 944]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0134,29.8,44.4,0.0009,0.0013,0.317134,dimension_line,9150.0,94,140,"[1671, 820, 1765, 960]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0135,35.8,34.9,0.0002,0.0013,0.317134,dimension_line,1783.5,113,110,"[1899, 820, 2012, 930]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0136,108.1,122.1,0.0057,0.0132,0.317134,dimension_line,56817.0,341,385,"[2192, 820, 2533, 1205]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0137,39.3,39.3,0.0002,0.0015,0.317134,dimension_line,2015.0,124,124,"[2313, 820, 2437, 944]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0138,42.2,42.5,0.0002,0.0018,0.317134,dimension_line,2154.0,133,134,"[853, 822, 986, 956]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0139,35.5,34.9,0.0002,0.0012,0.317134,dimension_line,1800.5,112,110,"[855, 822, 967, 932]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0140,46.0,43.4,0.0002,0.002,0.317134,dimension_line,2314.0,145,137,"[880, 822, 1025, 959]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0141,45.4,42.8,0.0002,0.0019,0.317134,dimension_line,2276.5,143,135,"[902, 822, 1045, 957]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0142,45.7,42.8,0.0002,0.002,0.317134,dimension_line,2293.5,144,135,"[921, 822, 1065, 957]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0143,37.7,37.7,0.0002,0.0014,0.317134,dimension_line,1948.5,119,119,"[1187, 822, 1306, 941]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0144,31.4,31.4,0.0002,0.001,0.317134,dimension_line,1607.5,99,99,"[1187, 822, 1286, 921]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0145,25.4,25.4,0.0001,0.0006,0.317134,dimension_line,1277.0,80,80,"[1187, 822, 1267, 902]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0146,40.6,40.6,0.0002,0.0016,0.317134,dimension_line,2076.5,128,128,"[1902, 822, 2030, 950]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0147,27.9,27.6,0.0001,0.0008,0.317134,dimension_line,1414.5,88,87,"[1903, 822, 1991, 909]",ИЛ ТИТ © Натуральный камень 30 мм
